id,invoice_type,policy_number,coverage_start_date,coverage_end_date,due_date,status,pre_levy_amount,total_amount,refund_date,charge_date
cb393e05-145b-48cd-9e75-9f32addb5fd0,regular,998397921,2022-06-18T19:12:18.294014+08:00,2022-07-18T19:12:18.294014+08:00,2022-06-18T19:12:18.294014+08:00,paid,189,189.19,NULL,2022-06-19T12:00:19.228227+08:00
9c95a108-c241-4780-9466-c5ddc005da21,regular,28313838,2022-06-15T13:42:55.812243+08:00,2022-07-15T13:42:55.812243+08:00,2022-06-15T13:42:55.812243+08:00,paid,89,89.09,NULL,2022-06-19T12:00:20.630929+08:00
4b226f73-70b2-46f9-9b34-c50a8055045b,regular,1688676337,2022-08-17T18:36:16.329903+08:00,2022-09-17T18:36:16.329903+08:00,2022-08-17T18:36:16.329903+08:00,open,79,79,NULL,NULL
b407055b-3b45-4196-ac4c-7c2e440cdc14,regular,1315900696,2022-10-29T15:58:09.895287+08:00,2022-11-29T15:58:09.895287+08:00,2022-10-29T15:58:09.895287+08:00,paid,385,385.38,NULL,2022-10-30T12:00:13.388038+08:00
1cd69702-b304-4500-bdac-24eb229359e1,regular,1519155598,2022-08-17T17:38:52.858146+08:00,2022-09-17T17:38:52.858146+08:00,2022-08-17T17:38:52.858146+08:00,paid,48.99,49,NULL,2022-08-18T12:00:09.623879+08:00
8f95b87e-ee5e-496e-b346-c03eab661811,regular,1321084410,2022-06-18T15:42:38.094625+08:00,2022-07-18T15:42:38.094625+08:00,2022-06-18T15:42:38.094625+08:00,paid,214,214.21,NULL,2022-06-19T12:00:02.180867+08:00
f7b83d99-95c3-4bdc-a35a-780b4b204809,regular,21713904,2022-06-19T11:37:05.198566+08:00,2022-07-19T11:37:05.198566+08:00,2022-06-19T11:37:05.198566+08:00,paid,194,194.19,NULL,2022-06-19T12:00:05.109859+08:00
3ac49463-283f-478e-a66a-5bd2827bec5e,regular,544477118,2022-06-18T16:16:04.18953+08:00,2022-07-18T16:16:04.18953+08:00,2022-06-18T16:16:04.18953+08:00,paid,149,149.15,NULL,2022-06-19T12:00:07.762753+08:00
3c7038b9-d399-4b87-8d96-b6f933b76c2e,regular,158664474,2022-06-19T02:12:03.705096+08:00,2022-07-19T02:12:03.705096+08:00,2022-06-19T02:12:03.705096+08:00,paid,48.99,49,NULL,2022-06-19T12:00:10.642612+08:00
b22f8006-4c6a-4c14-9be8-21e3650d3126,regular,1311244821,2022-06-20T11:03:24.418626+08:00,2022-07-20T11:03:24.418626+08:00,2022-06-20T11:03:24.418626+08:00,paid,9.99,10,NULL,2022-06-20T11:03:26.291542+08:00
715954a1-50b8-4b32-a9aa-167e94465d9c,regular,1808020355,2022-06-20T11:07:51.937894+08:00,2022-07-20T11:07:51.937894+08:00,2022-06-20T11:07:51.937894+08:00,paid,48.99,49,NULL,2022-06-20T11:07:53.481674+08:00
3bf14d3f-70c2-4549-8a85-31346edad077,regular,816673366,2022-06-20T10:29:21.819328+08:00,2022-07-20T10:29:21.819328+08:00,2022-06-20T10:29:21.819328+08:00,paid,526,526.53,NULL,2022-06-20T12:00:02.034497+08:00
17d468dc-1704-416d-96e0-d8d6a0c1b732,regular,1172248693,2022-06-19T17:45:10.94766+08:00,2022-07-19T17:45:10.94766+08:00,2022-06-19T17:45:10.94766+08:00,paid,179,179.18,NULL,2022-06-20T12:00:04.863778+08:00
3b251fb7-598a-4971-b70d-884f84b3ff08,regular,579566386,2022-06-19T15:19:06.237753+08:00,2022-07-19T15:19:06.237753+08:00,2022-06-19T15:19:06.237753+08:00,paid,200,200.2,NULL,2022-06-20T12:00:08.304715+08:00
6dbd56cc-ecd9-46bc-8964-314d49ab53e5,regular,1001527691,2022-06-19T16:14:48.26546+08:00,2022-07-19T16:14:48.26546+08:00,2022-06-19T16:14:48.26546+08:00,paid,309,309.31,NULL,2022-06-20T12:00:11.719687+08:00
398b5448-a895-4c0b-b14a-78c3ee043d87,regular,677803265,2022-06-20T10:38:53.326928+08:00,2022-07-20T10:38:53.326928+08:00,2022-06-20T10:38:53.326928+08:00,paid,200,200.2,NULL,2022-06-20T12:00:13.985105+08:00
2ed51902-8791-4375-a074-a2bc7aba506e,regular,165424146,2022-06-20T11:56:19.684374+08:00,2022-07-20T11:56:19.684374+08:00,2022-06-20T11:56:19.684374+08:00,paid,48.99,49,NULL,2022-06-20T12:00:15.501461+08:00
4193bd34-b6c2-480d-98c1-bdd5e7358cb6,regular,674643435,2022-06-20T11:56:53.430804+08:00,2022-07-20T11:56:53.430804+08:00,2022-06-20T11:56:53.430804+08:00,paid,200,200.2,NULL,2022-06-20T12:00:17.918919+08:00
81b3df73-6ba0-41b9-8e82-8eddc2561728,regular,1994417631,2022-06-20T11:51:43.114231+08:00,2022-07-20T11:51:43.114231+08:00,2022-06-20T11:51:43.114231+08:00,paid,200,200.2,NULL,2022-06-20T12:00:20.241983+08:00
3113472e-d4cb-40f3-ba80-1ce7b3484354,regular,1555376225,2022-06-19T17:07:11.332556+08:00,2022-07-19T17:07:11.332556+08:00,2022-06-19T17:07:11.332556+08:00,paid,25.54,25.57,NULL,2022-06-20T12:00:22.756481+08:00
bf2bdcca-4f6b-479c-a257-43aad8032954,regular,990346398,2022-06-19T18:39:50.377762+08:00,2022-07-19T18:39:50.377762+08:00,2022-06-19T18:39:50.377762+08:00,paid,198,198.2,NULL,2022-06-20T12:00:25.183249+08:00
91eb74db-bf5e-4e0e-bf77-f35c28e984c5,regular,2065317459,2022-06-19T18:51:32.755401+08:00,2022-07-19T18:51:32.755401+08:00,2022-06-19T18:51:32.755401+08:00,paid,181,181.18,NULL,2022-06-20T12:00:27.537615+08:00
58951c92-81b5-4bcc-a07c-df0b423f22eb,regular,1706180265,2022-06-19T14:12:49.103225+08:00,2022-07-19T14:12:49.103225+08:00,2022-06-19T14:12:49.103225+08:00,paid,67.16,67.23,NULL,2022-06-20T12:00:29.648334+08:00
a260ab68-7bfb-4950-ba4f-968fa88e8952,regular,369368062,2022-06-20T10:41:32.054075+08:00,2022-07-20T10:41:32.054075+08:00,2022-06-20T10:41:32.054075+08:00,paid,75,75.08,NULL,2022-06-20T12:00:32.003788+08:00
86f89a88-c452-48d7-92b2-044ae724265a,regular,917840824,2022-06-20T12:33:08.066418+08:00,2022-07-20T12:33:08.066418+08:00,2022-06-20T12:33:08.066418+08:00,paid,7.35,7.36,NULL,2022-06-21T12:00:30.007721+08:00
c63b3f61-30e7-4a61-a541-640abb7eacaa,regular,2049202156,2022-06-16T00:00:00+08:00,2022-07-16T00:00:00+08:00,2022-06-16T00:00:00+08:00,paid,62,62.06,NULL,2022-06-20T17:57:42.270887+08:00
16b1c5d3-cd6c-43fb-b8e4-1d1ea9eca35e,regular,1025931080,2022-06-20T16:42:26.076639+08:00,2022-07-20T16:42:26.076639+08:00,2022-06-20T16:42:26.076639+08:00,paid,100,100.1,NULL,2022-06-21T12:00:32.458722+08:00
db5b5fff-29a6-44a1-bf43-ef6b9e76b7d1,regular,1403917788,2022-06-20T13:06:54.407064+08:00,2022-07-20T13:06:54.407064+08:00,2022-06-20T13:06:54.407064+08:00,paid,200,200.2,NULL,2022-06-21T12:00:34.822839+08:00
8976bfee-4b8b-4039-afa8-546ca15740e9,regular,1586523569,2022-06-20T17:39:46.443116+08:00,2022-07-20T17:39:46.443116+08:00,2022-06-20T17:39:46.443116+08:00,paid,392,392.39,NULL,2022-06-21T12:00:36.252342+08:00
559708ac-8287-4162-91cb-952141d12361,regular,1197354557,2022-06-21T11:08:35.499639+08:00,2022-07-21T11:08:35.499639+08:00,2022-06-21T11:08:35.499639+08:00,paid,48.99,49,NULL,2022-06-21T12:00:37.496117+08:00
6da467b8-9eea-404c-9774-e87c1e9d4abc,regular,1357147771,2022-06-20T17:08:11.173517+08:00,2022-07-20T17:08:11.173517+08:00,2022-06-20T17:08:11.173517+08:00,paid,100.65,100.75,NULL,2022-06-21T12:00:39.007392+08:00
379cc49e-0498-489a-a51f-2d6792966820,regular,1880041521,2022-06-20T15:53:19.275826+08:00,2022-07-20T15:53:19.275826+08:00,2022-06-20T15:53:19.275826+08:00,paid,96,96.1,NULL,2022-06-21T12:00:41.381149+08:00
e6899419-abf2-46d6-84d6-fe6cbb8b9390,regular,290658557,2022-06-20T19:02:43.281276+08:00,2022-07-20T19:02:43.281276+08:00,2022-06-20T19:02:43.281276+08:00,open,39,39,NULL,NULL
f2fc96ae-b482-464c-a6cc-78bdf6500dcf,regular,2071136531,2022-06-20T19:00:52.213012+08:00,2022-07-20T19:00:52.213012+08:00,2022-06-20T19:00:52.213012+08:00,open,39,39,NULL,NULL
88e31924-9e4b-4ca1-83c0-30e317f4daa9,regular,1280604578,2022-06-20T18:59:01.461316+08:00,2022-07-20T18:59:01.461316+08:00,2022-06-20T18:59:01.461316+08:00,open,39,39,NULL,NULL
a82d7cc4-0465-436c-bc16-9a26dee31f79,regular,1855745780,2022-06-20T18:57:44.589446+08:00,2022-07-20T18:57:44.589446+08:00,2022-06-20T18:57:44.589446+08:00,open,39,39,NULL,NULL
c586c42a-af40-4ac2-8186-63e2f8eb8961,regular,210190562,2022-06-20T15:23:51.063949+08:00,2022-07-20T15:23:51.063949+08:00,2022-06-20T15:23:51.063949+08:00,paid,65,65.06,NULL,2022-06-21T12:00:03.169176+08:00
e7df3b98-4167-4d14-8129-af8e948291a8,regular,1544445816,2022-06-20T15:05:12.460205+08:00,2022-07-20T15:05:12.460205+08:00,2022-06-20T15:05:12.460205+08:00,paid,48.99,49,NULL,2022-06-21T12:00:05.767709+08:00
6c7d914d-bc49-48ef-938d-5d472abd8429,regular,1767522070,2022-06-20T17:11:27.864144+08:00,2022-07-20T17:11:27.864144+08:00,2022-06-20T17:11:27.864144+08:00,paid,182,182.18,NULL,2022-06-21T12:00:08.519666+08:00
0bc4e865-492e-45a3-b93e-5f60603def85,regular,990847295,2022-06-20T15:54:22.120119+08:00,2022-07-20T15:54:22.120119+08:00,2022-06-20T15:54:22.120119+08:00,paid,35,35.04,NULL,2022-06-21T12:00:11.984655+08:00
0c82419b-7398-4be1-9da1-1feffca6fcc1,regular,132457985,2022-06-20T17:51:04.467861+08:00,2022-07-20T17:51:04.467861+08:00,2022-06-20T17:51:04.467861+08:00,paid,9.99,10,NULL,2022-06-21T12:00:14.386333+08:00
68aec0d4-0411-4f66-b862-268fd9bdf5fa,regular,1086469999,2022-06-20T17:52:10.706627+08:00,2022-07-20T17:52:10.706627+08:00,2022-06-20T17:52:10.706627+08:00,paid,230,230.23,NULL,2022-06-21T12:00:16.725261+08:00
d84503d7-b470-4cae-8121-73e253f444be,regular,1271875487,2022-06-20T17:52:10.699963+08:00,2022-07-20T17:52:10.699963+08:00,2022-06-20T17:52:10.699963+08:00,paid,200,200.2,NULL,2022-06-21T12:00:19.157242+08:00
b318a685-e3b9-4cf8-910c-66c9ae934764,regular,105805219,2022-06-20T18:07:21.936472+08:00,2022-07-20T18:07:21.936472+08:00,2022-06-20T18:07:21.936472+08:00,paid,200,200.2,NULL,2022-06-21T12:00:21.445941+08:00
70efa2d4-b576-405c-a72c-42767745572f,regular,272052244,2022-06-20T18:22:12.020307+08:00,2022-07-20T18:22:12.020307+08:00,2022-06-20T18:22:12.020307+08:00,paid,48.99,49,NULL,2022-06-21T12:00:23.737327+08:00
db360618-bc73-4288-992c-d2fd3f0560e0,regular,1686728234,2022-06-21T10:12:42.106724+08:00,2022-07-21T10:12:42.106724+08:00,2022-06-21T10:12:42.106724+08:00,paid,200,200.2,NULL,2022-06-21T12:00:26.049436+08:00
1e8803bb-a463-4365-8381-3ab5f044b200,regular,996090758,2022-06-20T17:50:17.997717+08:00,2022-07-20T17:50:17.997717+08:00,2022-06-20T17:50:17.997717+08:00,paid,200,200.2,NULL,2022-06-21T12:00:27.658935+08:00
745fa956-1f76-48c7-8401-7a1b7c01462a,regular,91955150,2022-06-21T17:56:21.289856+08:00,2022-07-21T17:56:21.289856+08:00,2022-06-21T17:56:21.289856+08:00,paid,48.8,48.85,NULL,2022-06-21T18:00:03.339583+08:00
af28bde3-c702-445b-b405-50b2cfc81b04,regular,1134560851,2022-06-22T11:05:46.662719+08:00,2022-07-22T11:05:46.662719+08:00,2022-06-22T11:05:46.662719+08:00,paid,48.8,48.85,NULL,2022-06-22T11:09:17.305793+08:00
1cfc8d06-01eb-4038-919c-cb3bdfb0ec96,regular,900757444,2022-06-21T12:38:33.393104+08:00,2022-07-21T12:38:33.393104+08:00,2022-06-21T12:38:33.393104+08:00,open,39,39,NULL,NULL
bf85ad11-02e0-4b67-938a-589c6a659dbe,regular,418907253,2022-06-21T12:11:35.616428+08:00,2022-07-21T12:11:35.616428+08:00,2022-06-21T12:11:35.616428+08:00,paid,48.99,49,NULL,2022-06-22T12:00:02.278985+08:00
2d1b3b02-9bd0-494d-9405-bc580d236a15,regular,339421042,2022-06-21T18:36:03.616972+08:00,2022-07-21T18:36:03.616972+08:00,2022-06-21T18:36:03.616972+08:00,paid,78.59,78.67,NULL,2022-06-22T12:00:04.775864+08:00
77c3fba1-77c3-493a-b4fd-c53a4bb82c45,regular,422458361,2022-06-21T15:04:47.320939+08:00,2022-07-21T15:04:47.320939+08:00,2022-06-21T15:04:47.320939+08:00,paid,156,156.16,NULL,2022-06-22T12:00:07.046446+08:00
74d8b704-687f-48c6-b569-0a43b66bb574,regular,573070004,2022-06-21T14:38:41.062924+08:00,2022-07-21T14:38:41.062924+08:00,2022-06-21T14:38:41.062924+08:00,paid,48.99,49,NULL,2022-06-22T12:00:10.189433+08:00
179f7f13-2a44-4b17-9075-996ada1b4de3,regular,1723143764,2022-06-21T16:46:45.700032+08:00,2022-07-21T16:46:45.700032+08:00,2022-06-21T16:46:45.700032+08:00,paid,200,200.2,NULL,2022-06-22T12:00:12.465034+08:00
8de5506d-82e1-4e2e-9e66-fba304c87aa1,regular,572280743,2022-06-22T11:13:09.989451+08:00,2022-07-22T11:13:09.989451+08:00,2022-06-22T11:13:09.989451+08:00,paid,49.73,49.78,NULL,2022-06-22T12:00:18.344952+08:00
5068e479-6889-4378-bf7a-0e4bbba33841,regular,1598710173,2022-06-22T17:20:22.926742+08:00,2022-07-22T17:20:22.926742+08:00,2022-06-22T17:20:22.926742+08:00,paid,182,182.18,NULL,2022-06-23T12:00:18.905888+08:00
4e03c8f5-c337-4211-90ae-8f813043c5a9,regular,1079255387,2022-06-22T14:33:07.658174+08:00,2022-07-22T14:33:07.658174+08:00,2022-06-22T14:33:07.658174+08:00,paid,295,295.3,NULL,2022-06-23T12:00:21.260202+08:00
197fad46-9ce9-4f94-b301-8392906495f0,regular,949424932,2022-06-23T10:21:40.631753+08:00,2022-07-23T10:21:40.631753+08:00,2022-06-23T10:21:40.631753+08:00,paid,64.21,64.27,NULL,2022-06-23T12:00:23.757715+08:00
2e2e369a-8774-4e4d-b53d-823b17b58445,regular,1152010953,2022-06-22T16:21:49.88047+08:00,2022-07-22T16:21:49.88047+08:00,2022-06-22T16:21:49.88047+08:00,paid,35,35.04,NULL,2022-06-23T12:00:26.128493+08:00
9ca57c61-8321-4694-81ad-50de6f6bc4f9,regular,755909723,2022-06-22T16:08:18.874407+08:00,2022-07-22T16:08:18.874407+08:00,2022-06-22T16:08:18.874407+08:00,paid,295,295.3,NULL,2022-06-23T12:00:27.685882+08:00
9e3ac5d3-a82b-4228-b09d-d8cf7cc1de50,regular,1292658931,2022-10-30T11:42:59.223241+08:00,2022-11-30T11:42:59.223241+08:00,2022-10-30T11:42:59.223241+08:00,paid,9.99,10,NULL,2022-10-30T12:00:16.334413+08:00
48a88b7f-07c6-49ce-b9e0-d19b8f7b93d2,regular,720655057,2022-06-23T10:37:34.424653+08:00,2022-07-23T10:37:34.424653+08:00,2022-06-23T10:37:34.424653+08:00,paid,368.75,369.12,NULL,2022-06-23T12:00:02.211607+08:00
5fea40ef-bcce-4784-b8e4-253ef9e8db12,regular,1067016559,2022-06-23T10:52:30.313181+08:00,2022-07-23T10:52:30.313181+08:00,2022-06-23T10:52:30.313181+08:00,paid,223,223.22,NULL,2022-06-23T12:00:05.032565+08:00
d83736f9-b5f0-4c07-b8a3-f87fe0863408,regular,473380501,2022-06-22T20:27:21.260735+08:00,2022-07-22T20:27:21.260735+08:00,2022-06-22T20:27:21.260735+08:00,paid,9.99,10,NULL,2022-06-23T12:00:08.901249+08:00
58d09fa6-979a-4a20-8baf-e588a2f32745,regular,821257037,2022-06-23T00:30:40.53723+08:00,2022-07-23T00:30:40.53723+08:00,2022-06-23T00:30:40.53723+08:00,paid,48.99,49,NULL,2022-06-23T12:00:10.875391+08:00
8c327239-8731-4749-997c-934d4ee06949,regular,536571098,2022-06-23T00:29:29.224902+08:00,2022-07-23T00:29:29.224902+08:00,2022-06-23T00:29:29.224902+08:00,paid,134.41,134.54,NULL,2022-06-23T12:00:13.523281+08:00
b9bb4dfa-2c39-4c76-8987-27b0a43cb287,regular,68367408,2022-06-22T14:33:07.671539+08:00,2022-07-22T14:33:07.671539+08:00,2022-06-22T14:33:07.671539+08:00,paid,9.99,10,NULL,2022-06-23T12:00:16.520834+08:00
dbff55c9-2370-4770-a86f-71c86eae0cf3,regular,1509628119,2022-06-23T18:39:00.257548+08:00,2022-07-23T18:39:00.257548+08:00,2022-06-23T18:39:00.257548+08:00,paid,48.99,49,NULL,2022-06-23T18:39:03.176725+08:00
fcb9a549-6ec2-4bab-adc9-0c6a266c3a48,regular,547184045,2022-06-23T12:14:51.801014+08:00,2022-07-23T12:14:51.801014+08:00,2022-06-23T12:14:51.801014+08:00,paid,388,388.39,NULL,2022-06-24T12:00:02.517323+08:00
b4e9b836-2d60-4004-9182-1507bf882dd4,regular,765278480,2022-06-24T10:12:57.443794+08:00,2022-07-24T10:12:57.443794+08:00,2022-06-24T10:12:57.443794+08:00,paid,103,103.1,NULL,2022-06-24T12:00:05.44035+08:00
ad306aa3-897d-41d3-b91e-c3ff2e0bd998,regular,74121422,2022-06-23T17:05:53.991506+08:00,2022-07-23T17:05:53.991506+08:00,2022-06-23T17:05:53.991506+08:00,paid,9.99,10,NULL,2022-06-24T12:00:08.232145+08:00
4173df77-dd79-4738-87d0-8f25f55bae53,regular,623855115,2022-06-23T13:23:02.078998+08:00,2022-07-23T13:23:02.078998+08:00,2022-06-23T13:23:02.078998+08:00,paid,9.99,10,NULL,2022-06-24T12:00:10.670669+08:00
0c5cd9d3-4897-437e-9494-6f5f994762a5,regular,1160068625,2022-06-23T16:29:29.302823+08:00,2022-07-23T16:29:29.302823+08:00,2022-06-23T16:29:29.302823+08:00,paid,9.99,10,NULL,2022-06-24T12:00:13.504502+08:00
2750161d-4ffc-484d-916c-9a95f10fa02b,regular,2049920767,2022-06-23T16:37:08.699982+08:00,2022-07-23T16:37:08.699982+08:00,2022-06-23T16:37:08.699982+08:00,paid,48.99,49,NULL,2022-06-24T12:00:17.260858+08:00
30a4cdcc-ec42-4bbc-9211-0b3c96438435,regular,1196054056,2022-06-23T15:52:42.104117+08:00,2022-07-23T15:52:42.104117+08:00,2022-06-23T15:52:42.104117+08:00,paid,207,207.21,NULL,2022-06-24T12:00:18.926663+08:00
d937ac7c-59ab-4e1f-b732-2d25be5d1bac,regular,1143559219,2022-06-23T12:36:02.357336+08:00,2022-07-23T12:36:02.357336+08:00,2022-06-23T12:36:02.357336+08:00,paid,200,200.2,NULL,2022-06-24T12:00:21.567504+08:00
b1784917-c138-4efb-a753-e92acb2f92a5,regular,1882720398,2022-06-23T13:17:29.825184+08:00,2022-07-23T13:17:29.825184+08:00,2022-06-23T13:17:29.825184+08:00,paid,62,62.06,NULL,2022-06-24T12:00:24.227739+08:00
1e558733-2bae-4ed9-bd46-3ad2d9d8b9eb,regular,1321349096,2022-06-23T14:11:27.024889+08:00,2022-07-23T14:11:27.024889+08:00,2022-06-23T14:11:27.024889+08:00,paid,170,170.17,NULL,2022-06-24T12:00:26.856935+08:00
91f3e30e-4c15-43b0-ae7a-552e9f51acb6,regular,1080500468,2022-06-24T16:02:04.676537+08:00,2022-07-24T16:02:04.676537+08:00,2022-06-24T16:02:04.676537+08:00,paid,200,200.2,NULL,2022-06-24T16:03:53.625387+08:00
d9b7a987-10b9-4dde-b66a-101aba913bd9,regular,1166235598,2022-06-24T19:39:28.304355+08:00,2022-07-24T19:39:28.304355+08:00,2022-06-24T19:39:28.304355+08:00,paid,64,64.06,NULL,2022-06-25T12:00:02.518017+08:00
b1dbcdb7-ff91-4ed2-8332-e17df32e3f79,regular,119475524,2022-06-24T14:07:41.614587+08:00,2022-07-24T14:07:41.614587+08:00,2022-06-24T14:07:41.614587+08:00,paid,48.99,49,NULL,2022-06-25T12:00:05.485268+08:00
5371dc85-4293-43d5-ba16-465fe1e8b341,regular,2065243857,2022-06-24T18:49:57.780897+08:00,2022-07-24T18:49:57.780897+08:00,2022-06-24T18:49:57.780897+08:00,paid,9.99,10,NULL,2022-06-25T12:00:09.792142+08:00
cc3cbdff-06d3-47aa-b60b-1bedda5c5e24,regular,435882015,2022-06-24T14:22:11.791201+08:00,2022-07-24T14:22:11.791201+08:00,2022-06-24T14:22:11.791201+08:00,paid,206,206.21,NULL,2022-06-25T12:00:12.377025+08:00
a6bf3a96-ddbe-4be9-a8cc-f046634fd4f4,regular,470096013,2022-06-24T14:22:11.745886+08:00,2022-07-24T14:22:11.745886+08:00,2022-06-24T14:22:11.745886+08:00,paid,200,200.2,NULL,2022-06-25T12:00:15.321447+08:00
a313b54e-b98a-4f53-a484-7b47b0b8a082,regular,1388784049,2022-06-24T14:22:11.762835+08:00,2022-07-24T14:22:11.762835+08:00,2022-06-24T14:22:11.762835+08:00,paid,100,100.1,NULL,2022-06-25T12:00:17.952396+08:00
8f3a4eb8-57f2-45ad-a0d1-7419b4250ea4,regular,1983407240,2022-06-25T10:39:04.979502+08:00,2022-07-25T10:39:04.979502+08:00,2022-06-25T10:39:04.979502+08:00,paid,25.54,25.57,NULL,2022-06-25T12:00:20.514035+08:00
dcd4123a-0292-430e-a1a5-c76e6bfd7c46,regular,33568413,2022-06-24T17:08:45.58863+08:00,2022-07-24T17:08:45.58863+08:00,2022-06-24T17:08:45.58863+08:00,paid,200,200.2,NULL,2022-06-25T12:00:23.119534+08:00
e9d6fd7a-e5b4-4674-9a04-3cb865d7629e,regular,64495252,2022-06-25T11:19:14.798576+08:00,2022-07-25T11:19:14.798576+08:00,2022-06-25T11:19:14.798576+08:00,paid,80.83,80.91,NULL,2022-06-25T12:00:26.501734+08:00
6a6edb4f-5316-4647-8c1a-98b8aff71e00,regular,31928014,2022-06-25T08:38:44.05315+08:00,2022-07-25T08:38:44.05315+08:00,2022-06-25T08:38:44.05315+08:00,paid,25.54,25.57,NULL,2022-06-25T12:00:28.901873+08:00
64ae5550-39e6-41c2-9100-1342ba3cf188,regular,1815569864,2022-06-24T14:54:42.845248+08:00,2022-07-24T14:54:42.845248+08:00,2022-06-24T14:54:42.845248+08:00,refunded,110.3,110.41,2022-07-29T17:06:49.971222+08:00,2022-06-24T14:55:50.473023+08:00
53212ce0-aa31-4cf5-bb84-70be647fc24c,regular,1066947315,2022-08-17T18:23:58.462049+08:00,2022-09-17T18:23:58.462049+08:00,2022-08-17T18:23:58.462049+08:00,open,49,49,NULL,NULL
a1ecd6ab-f41d-4c26-8b46-b8bab0df1095,regular,4145729,2022-08-17T18:23:57.987974+08:00,2022-09-17T18:23:57.987974+08:00,2022-08-17T18:23:57.987974+08:00,open,49,49,NULL,NULL
c43181a0-2a03-4142-a9c0-080f1e0e8a05,regular,877488980,2022-06-25T12:37:49.404777+08:00,2022-07-25T12:37:49.404777+08:00,2022-06-25T12:37:49.404777+08:00,open,49,49,NULL,NULL
53e6c92c-506d-4c34-a2ba-b98558d690ed,regular,71728323,2022-06-25T17:28:59.873692+08:00,2022-07-25T17:28:59.873692+08:00,2022-06-25T17:28:59.873692+08:00,paid,297,297.3,NULL,2022-06-26T12:00:02.494223+08:00
46e2d607-476a-4f16-8a83-cb336d156d45,regular,1550262842,2022-06-25T19:29:23.733021+08:00,2022-07-25T19:29:23.733021+08:00,2022-06-25T19:29:23.733021+08:00,paid,145.5,145.65,NULL,2022-06-26T12:00:05.223148+08:00
65a9a7dd-ac40-4933-9a60-2fc269a7d0aa,regular,2023032761,2022-06-25T16:47:17.993025+08:00,2022-07-25T16:47:17.993025+08:00,2022-06-25T16:47:17.993025+08:00,paid,310,310.31,NULL,2022-06-26T12:00:07.862148+08:00
ce093bf2-9fc1-437b-b67e-a9412ef86b78,regular,49487446,2022-06-26T11:46:36.216919+08:00,2022-07-26T11:46:36.216919+08:00,2022-06-26T11:46:36.216919+08:00,paid,206,206.21,NULL,2022-06-26T12:00:10.534972+08:00
84702b81-cd9b-4132-b67a-4a376d4ba972,regular,862399215,2022-06-25T23:45:47.336983+08:00,2022-07-25T23:45:47.336983+08:00,2022-06-25T23:45:47.336983+08:00,paid,400,400.4,NULL,2022-06-26T12:00:14.147289+08:00
1690ca7b-96b5-4767-8c1c-89313290d805,regular,189544793,2022-06-25T23:45:47.307558+08:00,2022-07-25T23:45:47.307558+08:00,2022-06-25T23:45:47.307558+08:00,paid,200,200.2,NULL,2022-06-26T12:00:16.705826+08:00
90fe960d-c14e-4195-8863-310a17c7ab71,regular,1384779629,2022-06-25T14:25:54.448433+08:00,2022-07-25T14:25:54.448433+08:00,2022-06-25T14:25:54.448433+08:00,paid,200,200.2,NULL,2022-06-26T12:00:19.273105+08:00
df13d055-6e35-464e-9a2e-b559483754b1,regular,1105073451,2022-06-25T14:13:41.401952+08:00,2022-07-25T14:13:41.401952+08:00,2022-06-25T14:13:41.401952+08:00,paid,48.8,48.85,NULL,2022-06-26T12:00:21.880046+08:00
91855016-7735-4ba8-abe2-aaeee16d597f,regular,329147304,2022-06-25T14:58:12.919446+08:00,2022-07-25T14:58:12.919446+08:00,2022-06-25T14:58:12.919446+08:00,paid,285,285.28,NULL,2022-06-26T12:00:24.767771+08:00
db866d86-eaa0-47b4-b488-58b58bdba981,regular,1424443911,2022-06-25T13:06:48.718463+08:00,2022-07-25T13:06:48.718463+08:00,2022-06-25T13:06:48.718463+08:00,paid,142.94,143.08,NULL,2022-06-26T12:00:27.307884+08:00
adb5705e-7f08-4d6f-b9a8-e280659c1a0f,regular,163192780,2022-03-25T19:06:01.64774+08:00,2022-04-25T19:06:01.64774+08:00,2022-03-25T19:06:01.64774+08:00,paid,67.16,67.23,NULL,2022-06-26T23:32:56.138551+08:00
f4a18ed9-1a71-4f13-a9ae-1a0f08936ff6,regular,1592593561,2022-06-27T09:04:25.267153+08:00,2022-07-27T09:04:25.267153+08:00,2022-06-27T09:04:25.267153+08:00,refunded,59,59.06,2022-06-27T09:23:18.523452+08:00,2022-06-27T09:08:33.681702+08:00
7232a8ff-0736-4ab2-a85b-074619d315d6,regular,1267744110,2022-06-27T10:11:52.019662+08:00,2022-07-27T10:11:52.019662+08:00,2022-06-27T10:11:52.019662+08:00,paid,57,57.06,NULL,2022-06-27T10:17:36.854557+08:00
a19ecc67-a646-43bb-8fb7-2f7603b893e0,regular,1539463746,2022-06-27T10:38:49.538859+08:00,2022-07-27T10:38:49.538859+08:00,2022-06-27T10:38:49.538859+08:00,paid,93,93.09,NULL,2022-06-27T10:40:43.853654+08:00
4da1ad25-9823-4b9d-abcd-800d417df20b,regular,502103016,2022-06-27T10:47:09.02549+08:00,2022-07-27T10:47:09.02549+08:00,2022-06-27T10:47:09.02549+08:00,paid,113,113.11,NULL,2022-06-27T10:48:34.332598+08:00
db60b756-9cd5-4536-bb35-10a321fb1637,regular,2012285415,2022-06-27T11:34:29.858718+08:00,2022-07-27T11:34:29.858718+08:00,2022-06-27T11:34:29.858718+08:00,paid,1353,1354.35,NULL,2022-06-27T11:36:36.483813+08:00
